,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
104,104,2023-06-05,0,22,5892.0,5899.0,5856.0,5899.0,996900.0,5899.0,0.0,0.0,0.0,0.0,0.0,0.0,17700.0,-51.0,0,-0.00872093023255814,-7.0,5
106,106,2023-06-01,3,21,5841.0,5891.0,5802.0,5820.0,1064800.0,5820.0,0.0,0.0,0.0,0.0,0.0,0.0,18500.0,21.0,1,0.0035952747817154596,21.0,5
107,107,2023-05-31,2,21,5849.0,5871.0,5797.0,5841.0,2597000.0,5841.0,0.0,0.0,0.0,0.0,0.0,0.0,23300.0,57.0,1,0.009664292980671414,8.0,5
108,108,2023-05-30,1,21,5947.0,5956.0,5838.0,5898.0,1090400.0,5898.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,62.0,1,0.01040268456375839,49.0,5
109,109,2023-05-29,0,21,5997.0,6006.0,5948.0,5960.0,844600.0,5960.0,0.0,0.0,0.0,0.0,0.0,0.0,19100.0,23.0,1,0.003844225305030921,37.0,5
111,111,2023-05-25,3,20,5900.0,5958.0,5854.0,5856.0,1431200.0,5856.0,0.0,0.0,0.0,0.0,0.0,100.0,16700.0,83.0,1,0.013975416736824382,44.0,5
112,112,2023-05-24,2,20,6098.0,6101.0,5935.0,5939.0,1907500.0,5939.0,0.0,0.0,0.0,0.0,0.0,100.0,16400.0,162.0,1,0.02655302409441075,159.0,5
113,113,2023-05-23,1,20,6200.0,6207.0,6062.0,6101.0,1813200.0,6101.0,0.0,0.0,0.0,0.0,0.0,1500.0,30100.0,121.0,1,0.019447123111539698,99.0,5
114,114,2023-05-22,0,20,6086.0,6227.0,6081.0,6222.0,1359500.0,6222.0,0.0,0.0,0.0,0.0,0.0,600.0,30500.0,-148.0,0,-0.024366150806717154,-136.0,5
116,116,2023-05-18,3,19,6341.0,6350.0,6203.0,6213.0,2287000.0,6213.0,0.0,0.0,0.0,0.0,0.0,2600.0,57300.0,102.0,1,0.016152019002375298,128.0,5
117,117,2023-05-17,2,19,6190.0,6315.0,6180.0,6315.0,1659100.0,6315.0,0.0,0.0,0.0,0.0,0.0,11200.0,19700.0,-124.0,0,-0.02002907446293006,-125.0,5
118,118,2023-05-16,1,19,6144.0,6192.0,6115.0,6191.0,1486300.0,6191.0,0.0,0.0,0.0,0.0,0.0,4100.0,19400.0,-65.0,0,-0.010610512569376429,-47.0,5
119,119,2023-05-15,0,19,6156.0,6168.0,6100.0,6126.0,1370100.0,6126.0,0.0,0.0,0.0,0.0,0.0,11200.0,21700.0,5.0,1,0.0008155276463872126,30.0,5
121,121,2023-05-11,3,18,6002.0,6058.0,5994.0,6039.0,1023100.0,6039.0,0.0,0.0,0.0,0.0,0.0,6500.0,24400.0,-32.0,0,-0.005327118361911104,-37.0,5
122,122,2023-05-10,2,18,6035.0,6053.0,5996.0,6007.0,1500700.0,6007.0,0.0,0.0,0.0,0.0,0.0,6300.0,22700.0,13.0,1,0.002159468438538206,28.0,5
123,123,2023-05-09,1,18,6058.0,6075.0,6003.0,6020.0,1131800.0,6020.0,0.0,0.0,0.0,0.0,0.0,6500.0,26500.0,21.0,1,0.0034762456546929316,38.0,5
124,124,2023-05-08,0,18,5959.0,6056.0,5939.0,6041.0,2100700.0,6041.0,0.0,0.0,0.0,0.0,0.0,7100.0,21200.0,-93.0,0,-0.015635507733691996,-82.0,5
125,125,2023-05-02,1,17,5994.0,5995.0,5915.0,5948.0,1904400.0,5948.0,0.0,0.0,0.0,0.0,0.0,6500.0,25500.0,41.0,1,0.006845884120888295,46.0,2
126,126,2023-05-01,0,17,5900.0,5993.0,5896.0,5989.0,2916100.0,5989.0,0.0,0.0,0.0,0.0,0.0,6400.0,26700.0,-98.0,0,-0.016635545747750807,-89.0,2
128,128,2023-04-27,3,16,5903.0,5948.0,5831.0,5863.0,1743900.0,5863.0,0.0,0.0,0.0,0.0,0.0,6200.0,32100.0,86.0,1,0.014456211127920659,40.0,5
129,129,2023-04-26,2,16,5935.0,6011.0,5893.0,5949.0,1803800.0,5949.0,0.0,0.0,0.0,0.0,0.0,6500.0,33800.0,-1.0,0,-0.00016812373907195696,-14.0,5
130,130,2023-04-25,1,16,5952.0,6015.0,5942.0,5948.0,2293500.0,5948.0,0.0,0.0,0.0,0.0,0.0,17100.0,35400.0,-2.0,0,-0.0003363605785401951,4.0,5
131,131,2023-04-24,0,16,5885.0,5972.0,5877.0,5946.0,2003800.0,5946.0,0.0,0.0,0.0,0.0,0.0,9900.0,28200.0,-128.0,0,-0.022000687521485048,-61.0,5
133,133,2023-04-20,3,15,5823.0,5874.0,5802.0,5802.0,1463400.0,5802.0,0.0,0.0,0.0,0.0,0.0,5100.0,36500.0,47.0,1,0.00803556163446743,21.0,5
134,134,2023-04-19,2,15,5812.0,5865.0,5786.0,5849.0,1713000.0,5849.0,0.0,0.0,0.0,0.0,0.0,13600.0,30800.0,-78.0,0,-0.013515855137757755,-37.0,5
135,135,2023-04-18,1,15,5700.0,5789.0,5687.0,5771.0,1580800.0,5771.0,0.0,0.0,0.0,0.0,0.0,3000.0,36200.0,-76.0,0,-0.01334503950834065,-71.0,5
136,136,2023-04-17,0,15,5699.0,5725.0,5660.0,5695.0,1148400.0,5695.0,0.0,0.0,0.0,0.0,0.0,2800.0,36400.0,-35.0,0,-0.006183745583038869,4.0,5
