,Unnamed: 0,日付,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,Unnamed: 0_x,Unnamed: 0_y
77,73.0,2023-05-15,1248.0,1249.0,1229.0,1247.0,715900.0,1247.0,0.0,0.0,0.0,0,0,9200.0,21100.0,,
78,74.0,2023-05-12,1191.0,1248.0,1185.0,1246.0,1608600.0,1246.0,420900.0,2554200.0,6.07,0,0,9400.0,22500.0,,
79,75.0,2023-05-11,1245.0,1252.0,1228.0,1238.0,1251400.0,1238.0,0.0,0.0,0.0,0,0,9700.0,20300.0,,
80,76.0,2023-05-10,1246.0,1256.0,1235.0,1253.0,1006200.0,1253.0,0.0,0.0,0.0,0,0,9300.0,19000.0,,
81,77.0,2023-05-09,1231.0,1243.0,1218.0,1241.0,1123300.0,1241.0,0.0,0.0,0.0,0,0,9300.0,24300.0,,
82,78.0,2023-05-08,1225.0,1234.0,1222.0,1225.0,842500.0,1225.0,0.0,0.0,0.0,0,0,9100.0,23300.0,,
83,79.0,2023-05-02,1229.0,1230.0,1218.0,1227.0,646900.0,1227.0,0.0,0.0,0.0,0,0,9400.0,13300.0,,
84,80.0,2023-05-01,1225.0,1231.0,1216.0,1224.0,960600.0,1224.0,0.0,0.0,0.0,0,0,9100.0,11700.0,,
85,81.0,2023-04-28,1222.0,1225.0,1209.0,1221.0,1225100.0,1221.0,414200.0,2882500.0,6.96,0,0,9100.0,22700.0,,
86,82.0,2023-04-27,1192.0,1204.0,1188.0,1197.0,676300.0,1197.0,0.0,0.0,0.0,0,0,9300.0,22700.0,,
87,83.0,2023-04-26,1197.0,1201.0,1177.0,1192.0,916700.0,1192.0,0.0,0.0,0.0,0,0,9000.0,22700.0,,
88,84.0,2023-04-25,1200.0,1204.0,1195.0,1202.0,701400.0,1202.0,0.0,0.0,0.0,0,0,9000.0,27700.0,,
89,85.0,2023-04-24,1196.0,1198.0,1183.0,1196.0,534000.0,1196.0,0.0,0.0,0.0,0,0,9000.0,33600.0,,
90,86.0,2023-04-21,1192.0,1207.0,1181.0,1191.0,1097800.0,1191.0,415500.0,3053400.0,7.35,0,0,9000.0,32600.0,,
91,87.0,2023-04-20,1178.0,1185.0,1169.0,1181.0,826200.0,1181.0,0.0,0.0,0.0,0,0,9000.0,16600.0,,
92,88.0,2023-04-19,1165.0,1170.0,1157.0,1168.0,462800.0,1168.0,0.0,0.0,0.0,0,0,9700.0,24200.0,,
93,89.0,2023-04-18,1164.0,1168.0,1153.0,1162.0,443900.0,1162.0,0.0,0.0,0.0,0,0,9400.0,24200.0,,
94,90.0,2023-04-17,1162.0,1165.0,1149.0,1157.0,475100.0,1157.0,0.0,0.0,0.0,0,0,9000.0,24700.0,,
95,91.0,2023-04-14,1158.0,1162.0,1147.0,1160.0,617400.0,1160.0,414300.0,3078600.0,7.43,0,0,9100.0,24400.0,,
96,92.0,2023-04-13,1163.0,1163.0,1147.0,1150.0,483700.0,1150.0,0.0,0.0,0.0,0,0,9600.0,24400.0,,
97,93.0,2023-04-12,1144.0,1163.0,1139.0,1163.0,690500.0,1163.0,0.0,0.0,0.0,0,0,10100.0,25200.0,,
98,94.0,2023-04-11,1149.0,1159.0,1142.0,1144.0,505900.0,1144.0,0.0,0.0,0.0,0,0,9000.0,25500.0,,
99,95.0,2023-04-10,1149.0,1153.0,1136.0,1142.0,406800.0,1142.0,0.0,0.0,0.0,0,0,9000.0,24600.0,,
100,96.0,2023-04-07,1150.0,1150.0,1132.0,1139.0,606900.0,1139.0,414700.0,2994800.0,7.22,0,0,9000.0,26200.0,,
