,Unnamed: 0,日付,曜日,週,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残,終値差分,UP,終値前日比,始値終値差分,週日数
52,52,2023-08-18,4,32,332500.0,336500.0,330000.0,336000.0,3780.0,336000.0,69.0,253.0,3.67,0.0,0,21.0,26.0,-4500.0,0,-0.013574660633484163,-3500.0,5
53,53,2023-08-17,3,32,331500.0,333000.0,329500.0,331500.0,1400.0,331500.0,0.0,0.0,0.0,0.0,0,20.0,33.0,-500.0,0,-0.0015105740181268882,0.0,5
54,54,2023-08-16,2,32,329000.0,332500.0,329000.0,331000.0,2064.0,331000.0,0.0,0.0,0.0,0.0,0,21.0,37.0,-1000.0,0,-0.0030303030303030303,-2000.0,5
55,55,2023-08-15,1,32,333000.0,333000.0,328000.0,330000.0,2340.0,330000.0,0.0,0.0,0.0,0.0,0,20.0,38.0,500.0,1,0.0015128593040847202,3000.0,5
56,56,2023-08-14,0,32,336000.0,337000.0,330000.0,330500.0,1906.0,330500.0,0.0,0.0,0.0,0.0,0,20.0,47.0,5500.0,1,0.01636904761904762,5500.0,5
57,57,2023-08-10,3,31,337000.0,337500.0,334500.0,336000.0,1630.0,336000.0,60.0,250.0,4.17,0.0,0,21.0,21.0,1500.0,1,0.0044444444444444444,1000.0,4
58,58,2023-08-09,2,31,335500.0,337500.0,333000.0,337500.0,2017.0,337500.0,0.0,0.0,0.0,0.0,0,11.0,15.0,-500.0,0,-0.001483679525222552,-2000.0,4
59,59,2023-08-08,1,31,339000.0,339000.0,335500.0,337000.0,1592.0,337000.0,0.0,0.0,0.0,0.0,0,11.0,25.0,1000.0,1,0.0029585798816568047,2000.0,4
60,60,2023-08-07,0,31,336500.0,339500.0,335500.0,338000.0,1919.0,338000.0,0.0,0.0,0.0,0.0,0,5.0,26.0,-3000.0,0,-0.008955223880597015,-1500.0,4
61,61,2023-08-04,4,30,337000.0,338000.0,334000.0,335000.0,2267.0,335000.0,32.0,247.0,7.72,0.0,0,5.0,37.0,5000.0,1,0.014705882352941176,2000.0,5
62,62,2023-08-03,3,30,340000.0,343000.0,339000.0,340000.0,1430.0,340000.0,0.0,0.0,0.0,0.0,0,20.0,26.0,1000.0,1,0.002932551319648094,0.0,5
63,63,2023-08-02,2,30,342000.0,343500.0,340000.0,341000.0,2181.0,341000.0,0.0,0.0,0.0,0.0,0,20.0,27.0,2000.0,1,0.0058309037900874635,1000.0,5
64,64,2023-08-01,1,30,347000.0,347500.0,341000.0,343000.0,2986.0,343000.0,0.0,0.0,0.0,5.0,1,93.0,48.0,3500.0,1,0.010101010101010102,4000.0,5
65,65,2023-07-31,0,30,350500.0,353000.0,346500.0,346500.0,6496.0,346500.0,0.0,0.0,0.0,5.0,1,91.0,41.0,2000.0,1,0.005738880918220947,4000.0,5
66,66,2023-07-28,4,29,351500.0,355500.0,342500.0,348500.0,22167.0,348500.0,136.0,278.0,2.04,5.0,1,99.0,41.0,13000.0,1,0.035961272475795295,3000.0,5
67,67,2023-07-27,3,29,368500.0,368500.0,361500.0,361500.0,11237.0,361500.0,0.0,0.0,0.0,470.0,1,3893.0,23.0,0.0,0,0.0,7000.0,5
68,68,2023-07-26,2,29,357500.0,362000.0,357000.0,361500.0,5027.0,361500.0,0.0,0.0,0.0,15.0,3,241.0,28.0,-5000.0,0,-0.014025245441795231,-4000.0,5
