,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
90,2023-06-07,2,2058,2078.5,2021,2022,41062900,2022,0,0,0,0,0,382600,239700
91,2023-06-06,1,2025,2050,2011.5,2050,22611500,2050,0,0,0,0,0,544600,424000
92,2023-06-05,0,2050,2058.5,2021,2028.5,33729200,2028.5,0,0,0,0,0,515100,366900
93,2023-06-02,4,1960.5,2010,1959,2009.5,46785900,2009.5,2848800,10461200,3.67,0,0,213000,105300
94,2023-06-01,3,1946,1973,1935.5,1943,36193300,1943,0,0,0,0,0,190800,111100
95,2023-05-31,2,1929.5,1934.5,1892.5,1908.5,53396000,1908.5,0,0,0,0,0,109600,408600
96,2023-05-30,1,1921,1944,1910.5,1940,18882600,1940,0,0,0,0,0,162300,129800
97,2023-05-29,0,1959,1960,1922,1928.5,28467700,1928.5,0,0,0,0,0,181000,309500
98,2023-05-26,4,1940.5,1956,1931,1937,20230300,1937,2057900,13105100,6.37,0,0,204300,181500
99,2023-05-25,3,1953.5,1960,1937,1938.5,26877800,1938.5,0,0,0,0,0,193100,322500
100,2023-05-24,2,1949.5,1959.5,1924,1956.5,35899300,1956.5,0,0,0,0,0,164400,208800
101,2023-05-23,1,1970,1979,1857,1857,39793700,1857,0,0,0,0,0,186300,471400
102,2023-05-22,0,1945,1950,1934.5,1950,25566800,1950,0,0,0,0,0,197500,321800
103,2023-05-19,4,1963.5,1973.5,1950.5,1959.5,23600700,1959.5,2145800,12183600,5.68,0,0,200300,208000
104,2023-05-18,3,1945,1958,1942,1955.5,28317600,1955.5,0,0,0,0,0,219200,230700
105,2023-05-17,2,1925,1935.5,1921,1928,16295600,1928,0,0,0,0,0,164300,264300
106,2023-05-16,1,1933,1939.5,1919,1923.5,18728200,1923.5,0,0,0,0,0,163100,261600
107,2023-05-15,0,1939.5,1942,1926,1933,16791400,1933,0,0,0,0,0,174000,266800
108,2023-05-12,4,1945.5,1949,1913.5,1942,28097200,1942,2044500,14076300,6.88,0,0,159600,254800
109,2023-05-11,3,1950,1959,1902,1916,34669900,1916,0,0,0,0,0,159300,257100
110,2023-05-10,2,1920,1963.5,1894,1931.5,55815000,1931.5,0,0,0,0,0,160900,293500
111,2023-05-09,1,1861,1920,1855,1916.5,39880100,1916.5,0,0,0,0,0,168300,266100
112,2023-05-08,0,1860,1861.5,1848,1856,17294400,1856,0,0,0,0,0,75100,280200
113,2023-05-02,1,1877,1877.5,1853,1864.5,17441500,1864.5,0,0,0,0,0,99300,259400
114,2023-05-01,0,1870.5,1879.5,1865,1874,18668200,1874,0,0,0,0,0,119700,274900
115,2023-04-28,4,1839,1857,1833.5,1857,29984600,1857,1139500,19235300,16.88,0,0,115100,367300
116,2023-04-27,3,1804.5,1826.5,1799,1825,21175700,1825,0,0,0,0,0,49800,395200
117,2023-04-26,2,1793.5,1807.5,1791,1803.5,17228200,1803.5,0,0,0,0,0,7800,412900
