,日付,曜日,累積始値,累積高値,累積安値,累積終値,累積売買高,累積修正後終値,累積信用売残,累積信用買残,累積信用倍率,累積逆日歩,累積日歩日数,累積貸株残,累積融資残
137,2023-03-29,2,5590,5670,5570,5660,1213900,5660,0,0,0,0.3,3,462100,25400
138,2023-03-28,1,5610,5630,5540,5590,876300,5590,0,0,0,0.1,1,440300,26900
139,2023-03-27,0,5620,5650,5570,5610,812000,5610,0,0,0,0.1,1,445100,25300
140,2023-03-24,4,5610,5630,5550,5590,1143700,5590,828600,243400,0.29,0.1,1,444300,21300
141,2023-03-23,3,5650,5730,5590,5650,1578100,5650,0,0,0,0.1,1,454600,19100
142,2023-03-22,2,5520,5630,5510,5620,1536000,5620,0,0,0,0.3,3,435900,18100
143,2023-03-20,0,5500,5570,5420,5420,1335300,5420,0,0,0,0,0,0,0
144,2023-03-17,4,5440,5550,5440,5530,1864700,5530,800400,267200,0.33,0,0,0,0
145,2023-03-10,4,0,0,0,0,0,0,942400,257600,0.27,0,0,0,0
146,2023-03-03,4,0,0,0,0,0,0,952100,233000,0.24,0,0,0,0
147,2023-02-24,4,0,0,0,0,0,0,826600,227200,0.27,0,0,0,0
148,2023-02-17,4,0,0,0,0,0,0,882900,213500,0.24,0,0,0,0
149,2023-02-10,4,0,0,0,0,0,0,902500,239200,0.27,0,0,0,0
150,2023-02-03,4,0,0,0,0,0,0,812500,268500,0.33,0,0,0,0
151,2023-01-27,4,0,0,0,0,0,0,723400,309400,0.43,0,0,0,0
152,2023-01-20,4,0,0,0,0,0,0,469700,355800,0.76,0,0,0,0
153,2023-01-13,4,0,0,0,0,0,0,391100,438800,1.12,0,0,0,0
154,2023-01-06,4,0,0,0,0,0,0,283600,557700,1.97,0,0,0,0
155,2022-12-30,4,0,0,0,0,0,0,286500,514700,1.8,0,0,0,0
156,2022-12-23,4,0,0,0,0,0,0,295900,524700,1.77,0,0,0,0
157,2022-12-16,4,0,0,0,0,0,0,314000,490700,1.56,0,0,0,0
158,2022-12-09,4,0,0,0,0,0,0,385300,413100,1.07,0,0,0,0
159,2022-12-02,4,0,0,0,0,0,0,343700,486200,1.41,0,0,0,0
160,2022-11-25,4,0,0,0,0,0,0,331000,505300,1.53,0,0,0,0
161,2022-11-18,4,0,0,0,0,0,0,348100,516500,1.48,0,0,0,0
162,2022-11-11,4,0,0,0,0,0,0,383200,518700,1.35,0,0,0,0
163,2022-11-04,4,0,0,0,0,0,0,278400,789400,2.84,0,0,0,0
164,2022-10-28,4,0,0,0,0,0,0,279300,861700,3.09,0,0,0,0
